Unnamed: 0,Text,tokens,sent_score,word_count,sent_index
75,장애 가족 참변  반지하 침수현장 찾아  왜 미리 대피가 안됐나    윤석열  구명조끼 입었다고 하는데 그렇게 발견하기 힘드냐   박근혜  하  이게 무슨 데쟈뷰냐   내가 피해자 유가족이었으면 가만 안있었다,장애 가족 참변 반지하 침수 현장 찾아 미리 대피 됐나 윤석열 구명조끼 입었다고 하는데 발견 하기 힘드냐 박근혜 무슨 데쟈뷰 피해자 유가족 이었으면 있었다,-2,116,-0.017241379310344827
76,속보  서울 도봉구 종로구 산사태 주의보 발령     s,속보 서울 도봉구 종로구 산사태 주의보 발령,0,31,0.0
77,어제 별마당 도서관은 국립중앙도서관 있으니까 으와 종이 아깝다 정도였는데 국립중앙도서관이 침수,어제 마당 도서관 국립 중앙 도서관 있으니까 종이 아깝다 정도 였는데 국립 중앙 도서관 침수,0,52,0.0
78,ss      장마  패턴 도  폭우 폭염 폭우 가 반복되는 형태로 최근 수년 사이 과거와 달라졌다        온난화로 대기 중 수증기량이 많이 늘어나고 해수면 온도가 과거보다 상승한 것은 주지의 사실 이라면서  기후변화가 장,장마 패턴 폭우 폭염 폭우 반복 되는 형태 최근 수년 사이 과거 달라졌다 온난화 대기 수증 기량 늘어나고 해수면 온도 과거 상승 주지 사실 이라면서 기후변화,-6,127,-0.047244094488188976
79,와 존나 웃긴다 자택 주변이 침수돼서 못 움직여서 자택에서 실시간으로 보고 받으신데  대통령실은 언론사랑 통화했데  개 웃김 안웃김  그러니깐 청와대같은 게 호의호식 하려고 쓰는 게 아니잖냐,존나 웃긴다 자택 주변 침수 돼서 움직 자택 실시간 보고 받으신 대통령실 언론사 통화 했데 웃김 웃김 그러니깐 청와대 같은 호의호식 하려고 쓰는 아니잖냐,-2,106,-0.018867924528301886
80,s    침수피해  침수피해 강원도  강원도 침수피해  서울만 그런줄알어 누군위에 산인데     s              s s,침수 피해 침수 피해 강원도 강원도 침수 피해 서울 그런줄 알어 군위,-6,72,-0.08333333333333333
81,윤석열  제가 사는 서초동 아파트는 언덕에 있는데도  층이 침수될 정도였다  퇴근하면서 보니 벌써 다른 아래쪽 아파트들은 침수가 시작되더라    아파트 침수되는 걸 보고도 퇴근했다고,윤석열 사는 서초동 아파트 언덕 있는데도 침수 정도 였다 퇴근 하면서 보니 벌써 다른 아래쪽 아파트 침수 시작 되더라 아파트 침수 되는 보고 퇴근 했다고,1,101,0.009900990099009901
82,실시간 침수 상황 확인하는 법    s 재난 포털 검색하고 날씨별로 자세히 보기 누르면 실시간 상황 제보 한 것도 볼 수 있고 이 시각 현장      도 볼 수 있어서 편리해요    얼른 이 사태가 끝나길   깅들,실시간 침수 상황 확인 하는 재난 포털 검색 날씨 별로 자세히 보기 누르면 실시간 상황 제보 있고 시각 현장 있어서 편리해요 얼른 사태 끝나길 깅들,-2,119,-0.01680672268907563
83,강원도 피해 궁금해서 강원일보 들어가 봤다  영월  평창에서 급류에 휘말려 익사하는 사고가 있었고 주택과 농경지가 침수되고 골프장이 유실되는 등 피해가 큼       s                       s,강원도 피해 궁금해서 강원 일보 들어가 봤다 영월 평창 급류 말려 익사 하는 사고 있었고 주택 농경지 침수 되고 골프장 유실 되는 피해,-6,118,-0.05084745762711865
84,ㅋㅋ 참 딱하네   비가 올 때 윤이 밖에 못 나오는 이유가   휴가 안 간 이유도   윤석열 장마  강남 침수  윤석열 지지도        s,딱하네 나오는 이유 휴가 이유 윤석열 장마 강남 침수 윤석열 지지도,0,80,0.0
85,s      난 제네시스     신형이 침수차 됏다는 게 믿어지지 않음  천만원 개같이 증발     내가 차주분이엇어도 이 친구의 끝을 최대한 함께함 한 순간이라도 더 타야 함 비록 보닛 위라도,제네시스 신형 침수 됏다 믿어지지 않음 천만원 증발 차주 엇어 친구 최대한 순간 타야 비록 보닛,0,108,0.0
86,작년인가 재작년인가 부산에 지하철이 침수될 정도로 비가 많이 왔었는데   언제 비가 왔었냐 는듯 깨끗하게 청소된 지하철역이 화제였었다     이렇게 비가 오는 날에도 누군가는 시설을 정비해야하고  누군가는 청소를 해야한,작년 재작년 부산 지하철 침수 정도 왔었는데 언제 왔었냐 는듯 깨끗하게 청소 지하철역 화제 였었다 오는 누군가 시설 정비 해야하고 누군가 청소 해야한,-4,122,-0.03278688524590164
87,수해 현장에서 세 가지 긴급 조치를 당부했습니다  첫째 빠른 시일 내 위험지역과 침수 빈발지역  특히 반지하 같은 곳에 대한 현황을 파악해 줄 것 둘째 피해에 대해서는 절차를 없애거나 최소화해서 지원에 나설 것  셋째 자원,수해 현장 가지 긴급 조치 당부 했습니다 첫째 빠른 시일 위험 지역 침수 빈발 지역 반지하 같은 대한 현황 파악 둘째 피해 대해 서는 절차 없애거나 최소 화해서 지원 나설 셋째 자원,-12,124,-0.0967741935483871
88,훈녀생정  침수차량 탈출하기 목숨보존하는법 유리창깨는법 죽빵스킬     s,훈녀 생정 침수 차량 탈출 하기 목숨 보존 유리창 깨는 죽빵 스킬,0,41,0.0
89,폭우가 계속되고 있어 긴급히 중랑천변 인근을 살피고 있습니다  살곶이운동장 일대는 많은 비로 곧 침수될 것으로 예상돼 전구간 전면 통제합니다  구민 여러분께서는 지대가 낮은 곳으로는 통행을 삼가해 주시고  재난경보 알림을,폭우 계속 되고 있어 긴급히 중랑천 인근 살피 있습니다 살곶 운동장 일대 많은 침수 예상 구간 전면 통제 합니다 구민 여러분 지대 낮은 통행 가해 주시 재난 경보 알림,-1,123,-0.008130081300813009
90,s     너 침수된거야     s,침수 된거,0,19,0.0
91,개빡쳐서 직접 찍어옴 아크로비스타 침수로 이동 불가는 개뿔 세상 멀쩡합니다 차량도 아무 문제 없이 출입중임 언론들 기사 똑바로 써라 나갈 수 없어서 집에 있는 게 아님 윤석열은 그냥 귀찮아서 출근을 안 하는 거임,빡쳐서 직접 찍어 아크 비스타 침수 이동 불가 개뿔 세상 멀쩡합니다 차량 아무 문제 출입 중임 언론 기사 똑바로 써라 나갈 없어서 있는 아님 윤석열 그냥 귀찮아서 출근 하는 거임,0,118,0.0
92,s        ㅋㅋ 참 딱하네   비가 올 때 윤이 밖에 못 나오는 이유가   휴가 안 간 이유도   윤석열 장마  강남 침수  윤석열 지지도        s,딱하네 나오는 이유 휴가 이유 윤석열 장마 강남 침수 윤석열 지지도,0,89,0.0
93,ss   애초 멀쩡한 청와대 버리고 무리하게 대통령실 이전한게 문제고  호우 경보에도 불구하고 칼퇴근한게 문제라는 생각은 절대 못함 ㅋㅋㅋㅋ      s,애초 멀쩡한 청와대 버리고 무리하게 대통령실 문제 호우 경보 불구 퇴근 문제 생각 절대,0,85,0.0
94,화요일  시 기준  천 대가 넘는 차량이 침수됐고  손해액은    억 원에 달한다고 합니다      오토 차량을  단 기어로 낮추는 법은  수동기어 지원모드를 참조하세요  타래로 인용해둡니다      s,화요일 기준 대가 넘는 차량 침수 됐고 손해 합니다 오토 차량 기어 낮추는 수동 기어 모드 참조 하세요 타래 인용 둡니다,-6,113,-0.05309734513274336
95,ss    어르신들은 트윗      활용이 어렵습니다  지하철 침수중단 구간   문자나 경보알림 좀 보내주십시요    진짜 어제 집 돌아오는길 어르신들은 무작정  여기저기 물어봐가면서 버스타시는데    안타까웠습니다,어르신 트윗 활용 어렵습니다 지하철 침수 중단 구간 문자 경보 알림 보내주십시요 진짜 어제 돌아오는길 어르신 무작정 여기저기 물어봐가면서 버스 타시는데 안타까웠습니다,1,120,0.008333333333333333
96,야 진짜 이게 맞는거임    침수피해가 났어 서울의 반이 물에 잠겼어 근데 대통령 새끼는 재택근무하는데 나머지 노동자들은 밤새 지하철 치우고 출근해   심지어 시발 지하철 다시 다 운행 가능하게 했어   근데 이게 모,진짜 맞는거 침수 피해 났어 서울 잠겼어 대통령 새끼 재택근무 하는데 나머지 노동자 밤새 지하철 치우고 출근 심지어 시발 지하철 다시 운행 가능하게 했어,-3,121,-0.024793388429752067
97,s   이지영 중학생때 반지하 집 침수돼서 요점노트 다 젖어서 죽으려고 옥상 갔다는 거 생각남,이지영 중학생 반지하 침수 돼서 요점 노트 젖어서 죽으려고 옥상 갔다는 생각남,0,52,0.0
98,아  버스침수 저상버스 탓하지마세요 안그래도 보장 안돼있는 장애인 이동권만 공격하지 마세요 오세훈 서울시장이 재난 차관 임명  배수시설 설치   배수예산     억 삭감 쌍욕,버스 침수 저상버스 하지 마세요 그래도 보장 돼있는 장애인 동권 공격 하지 마세요 오세훈 서울시장 재난 차관 임명 배수 시설 설치 배수 예산 삭감 쌍욕,-2,97,-0.020618556701030927
99,굥이 아크로비스타에서 폭우 피해 대처를 했단다   그래   그럼 통화 기록이나 상황 기록이 있겠네   그치   대통령 상황 대처 기록은 전부 남겨야 하는 거 맞지   기록 좀 보자   누구와 무슨 내용의 통화를 했고  대,아크 비스타 폭우 피해 대처 했단다 그래 그럼 통화 기록 상황 기록 있겠네 그치 대통령 상황 대처 기록 전부 남겨야 하는 맞지 기록 보자 누구 무슨 내용 통화 했고,-6,123,-0.04878048780487805
100,폭우 탓인지 오늘 유독 도로에 죽은 동물들이 많이 보이네요ㅠ 죽은 동물 발견 하셨을때 다산 콜센터로 전화 해주세요  지역번호      입니다ㅠㅠ    침수피해 제네시스 지하철역 조기퇴근 기록적 폭우 고양이들 천둥번개 남부지방,폭우 오늘 유독 도로 죽은 동물 보이네요 죽은 동물 발견 하셨을 다산 콜센터 전화 해주세요 지역번호 입니다 침수 피해 제네시스 지하철역 조기 퇴근 기록 폭우 고양이 천둥 번개 남부 지방,-11,125,-0.088
101,이쪽도 지형이 좀 높아서 침수도 잘 안 되고     눈도 잘 안 오고     여름에만 덥고     하아,지형 높아서 침수 되고 오고 여름 덥고 하아,2,57,0.03508771929824561
102,기호일보 만평  침수사태     s,기호일보 만평 침수 사태,0,19,0.0
103,웅 여기는 그냥 멸망이야  ㅋㅋㅋㅋㅋㅋ남부지방은 폭염주의보 내린 곳도 있다던데 이 조그만 나라에 무슨 날씨가 이모양인지,여기는 그냥 멸망 남부 지방 폭염 주의보 내린 곳도 있다던데 조그만 나라 무슨 날씨 모양,0,66,0.0
104,s   ss    아까  호선 침수 알림 보고 침울하게 터덜터덜 역 나오는데 창빈군이 줏대있게 집까지 걸어가  하는눈으로 나를 봐서 집까지 걸어옴     s,아까 호선 침수 알림 보고 침울하게 나오는데 창빈 줏대 있게 걸어가 하는 나를 봐서 걸어옴,0,87,0.0
105,건물주가 침수로 지하주차장의 고급차량이 물에 잠겨 거액의 보상금을 지불한 이후로 저 벽을 설치했다는 인터넷 풍문은  거짓 이라고      년 처음 건물을 지었을 때부터 설치한 것이라고 한다,건물 주가 침수 지하 주차장 고급 차량 잠겨 거액 보상금 지불 이후 설치 했다는 인터넷 풍문 거짓 처음 건물 지었을 설치 한다,0,105,0.0
106,s           아까부터   s 계속 틀어눟고 있는데 정부가 실종되었다  예전엔 화면 하단자막에 계속 특보와 정부 발표와 집계 같은 정보들이 떴었지  지금 아무 것도 안나옴    s 에서도 했던 말들 또 하면서 반복만 하고 있다,아까부터 계속 틀어눟 있는데 정부 실종 되었다 예전 화면 하단 자막 계속 특보 정부 발표 집계 같은 정보 떴었지 지금 아무 나옴 했던 하면서 반복 하고 있다,1,130,0.007692307692307693
107,장마때 가방에 폰과 블투이어폰을 넣을 지퍼백 이케아 지퍼백 을 항상 넣어두는 편  그 옛날 일본팬분들이 엄청난 비 올때 아이폰을 지퍼백에 넣고 문자하는거 보고 배움  가끔 지퍼백에 얇은 손수건과 같이 폰을 넣더라  습기제,장마 가방 블투 이어폰 넣을 지퍼 이케아 지퍼 항상 넣어 두는 옛날 엄청난 아이폰 지퍼 넣고 문자 하는거 보고 배움 가끔 지퍼 얇은 손수건 넣더라 습기,0,123,0.0
108,밑은 또 폭염경보구나   진짜 중간이없네     s,폭염 보구 진짜 중간 없네,0,28,0.0
109,내가 있는곳은 폭염이야  용화도 비 조심해,있는 폭염 조심해,-4,23,-0.17391304347826086
110,폭염과 다습한 날씨가 이어가니 바질은 전멸인데 고무나무랑 아보카도는 생생하네,폭염 다습한 날씨 어가 바질 전멸 고무나무 아보카도 생생하네,0,42,0.0
111,폭염은 괜찮으신가요,폭염 괜찮으신 가요,0,10,0.0
112,여긴 폭염 경보    다들 비 조심하세요,여긴 폭염 경보 조심하세요,0,22,0.0
113,남부지방은 가뭄에 폭염에 시달리는데 퇴근길 울님들  비 피해 없도록 안전에 안전 조심히 즐퇴하세요                 s     s,남부 지방 가뭄 폭염 시달리는데 퇴근길 피해 없도록 안전 안전 조심 즐퇴 하세요,-2,78,-0.02564102564102564
114,울님들 밤새 안녕하셔요  제가 있는 아랫지방은 폭염이고  위에는 비때문에 걱정이네요  모쪼록 비 피해 없이 안전한 하루 되시길 바랍니다  오늘두 힘나는 날 되셔요,밤새 안녕하셔요 있는 아랫 지방 폭염 때문 걱정 피해 안전한 하루 되시길 바랍니다 오늘 힘나는 되셔요,-1,90,-0.011111111111111112
115,같은 나라인데 극과 극이네  남부지방은 비 한 방울도 안 내리고 열흘째 열대야 폭염 지속중,같은 나라 남부 지방 방울 내리고 열흘 열대야 폭염 지속,0,50,0.0
116,s s      s      더쇼 는 폭염에 여름휴가  갈 필요가 없어요  울캡틴강쥐 용맹함과 비주얼 카리스마에 감격해 흐르는 눈물로 왼쪽눈엔 케리비안더쇼 오른쪽눈엔 더쇼밤축제가 열리거든요  무더운 여름에 밖에 나갈 필요 없이 물놀이하게 해주,더쇼 폭염 여름 휴가 필요 없어요 캡틴 강쥐 용맹함과 비주 카리스마 감격 흐르는 눈물 왼쪽 케리 안더 오른쪽 더쇼밤 축제 열리거든요 무더운 여름 나갈 필요 물놀이 하게 해주,-3,135,-0.022222222222222223
117,우린 폭염   머 중간이 없냐,우린 폭염 중간 없냐,0,16,0.0
118,우리가 진정 걱정하고 자주 써주고 자주 읽어줘야하는  기사는 이런 기사다  유럽 폭염은 연일 뉴스에 나오지만   만명이 생사를 오가는 이 뉴스는 왜 자주 안 써주는가       s          s  s         s,우리 진정 걱정 자주 써주고 자주 읽어줘 야하는 기사 이런 기사 유럽 폭염 연일 뉴스 나오지만 생사 오가는 뉴스 자주 써주는가,2,124,0.016129032258064516
119,오늘의 날씨를 알려드리겠습니다  폭우폭염폭우폭염폭우폭염폭우폭염  이상입니다,오늘 날씨 알려 드리겠습니다 폭우 폭염 폭우 폭염 폭우 폭염 폭우 폭염 이상 입니다,0,41,0.0
120,여름이 되면 쿠팡 물류센터에선 결근과 조퇴가 속출합니다  많은 날엔 계약직  개조에서  분의   이상이 결근과 조퇴를 할 정도죠  노동자는 사람인지라 폭염을 견딜 수 없으니 그날 일당을 비롯해 주휴수당  연차가 날아가 수입이,여름 되면 쿠팡 물류 센터 결근 조퇴 속출 합니다 많은 계약 개조 이상 결근 조퇴 정도 노동자 사람인 지라 폭염 견딜 없으니 그날 일당 비롯 주휴수당 연차 날아가 수입,-1,125,-0.008
121,호우주의보 피해서 간 곳이 폭염경보,호우 주의보 피해 폭염 경보,-2,19,-0.10526315789473684
122,저희는 폭염구간이네요  습하고 더워요,저희 폭염 구간 습하고 더워요,0,20,0.0
123,수능    일 앞으로 이제 실감 납니다  고  폭염 속  열공      s,수능 이제 실감 납니다 폭염 열공,0,41,0.0
124,맨날쑥스럽게웃고다정하게웃고  박씨눈엔그렇게보이는구나      폭염이엇다,웃고 다정하게 웃고 박씨 보이는구나 폭염 엇다,1,39,0.02564102564102564
125,s     오늘의 날씨를 알려드리겠습니다  폭우폭염폭우폭염폭우폭염폭우폭염  이상입니다,오늘 날씨 알려 드리겠습니다 폭우 폭염 폭우 폭염 폭우 폭염 폭우 폭염 이상 입니다,0,47,0.0
126,우리집 더워서 밥이 안 넘어가슈펄 과연 폭염경보가 맞댜,우리 더워서 넘어가 슈펄 과연 폭염 보가 맞댜,0,30,0.0
127,조심조심   밑에 지방은 폭염 더워유,지방 폭염 더워,0,20,0.0
128,부산은 폭염이 한창이랍니다  죠심죠심 귀가하새오,부산 폭염 한창 랍니 심죠 귀가 새오,0,26,0.0
129,오늘 하루 고생하셨습니다  중부쪽은 어제보다 오늘이 더 비 심하게 온다고 합니다  그러니 퇴근길 조심하시고요  출근 및 야근 하시는 분들도 조심하시길 바랍니다  남부는 열대야 이니 폭염 조심하시고요  저녁      s,오늘 하루 고생 하셨습니다 중부 어제 오늘이 심하게 온다고 합니다 그러니 퇴근길 조심하시고요 출근 야근 하시는 조심하시길 바랍니다 남부 열대야 이니 폭염 조심하시고요 저녁,0,121,0.0
130,s           지구는 멸망할 것이다      이번 서울 물난리는 단순한 사건이 아니다    이것은 지구 멸망의 전조 중 하나일 뿐이다    서울만 기상이변이 있는게 아니다    시베리아 여름 온도가 섭씨   도 넘어가고    일본,지구 멸망할 이번 서울 물난리 단순한 사건 아니다 지구 멸망 전조 하나 서울 기상이변 있는게 아니다 시베리아 여름 온도 섭씨 넘어가고 일본,0,132,0.0
131,s              시뻘겋게 끓었다  나사가 공개한  붉은 지구  충격 영상       도를 웃도는 극심한 폭염이 뉴노멀이 될 것이라는 관측   스페인 정부  직장인들에게 넥타이 착용 자제 권고   영국 정부  정원 호스 사용 자,시뻘겋게 끓었다 나사 공개 붉은 지구 충격 영상 도를 웃도는 극심한 폭염 노멀 관측 스페인 정부 직장인 넥타이 착용 자제 권고 영국 정부 정원 호스 사용,3,132,0.022727272727272728
132,핫함 경보      폭염을 넘어서는 뜨거운 열기  승리로 하나 되는 피치스 뷰잉파티 현장           s                                            피치스  피치스도원        s,핫함 경보 폭염 넘어서는 뜨거운 열기 승리 하나 되는 피치스 뷰잉 파티 현장 피치스 피치스,1,124,0.008064516129032258
133,s      강남역 침수되고 정전되고 도서관 책 다젖고 땅은 뒤집히고 맨홀뚜껑 뽑히고 바퀴벌레는 득실거리고 청와대종합상활실도 이젠 없고 산사태 나고 지방은 폭염이고  근데 정부의 대책이 없다 진짜 무정부 상태라는게 실감이 남,강남역 침수 되고 정전 되고 도서관 젖고 뒤집히고 맨홀 뚜껑 뽑히고 바퀴벌레 득실 거리 청와대 종합 활실 없고 산사태 나고 지방 폭염 정부 대책 없다 진짜 정부 상태 실감,1,125,0.008
134,대한민국도둘로갈라졌노씨벌 여기는폭염이고매미가울어요,대한민국 갈라졌 노씨 여기는 폭염 매미 울어요,-2,27,-0.07407407407407407
135,가뭄이었다가 폭우내렸다가 폭염이었다가 날씨 그지같음,가뭄 이었다가 폭우 내렸다가 폭염 이었다가 날씨 그지같음,0,28,0.0
136,봄은 아니지만 뽕차서 그렸어용  비가 진짜 엄청 많이 오던데 다들 조심하시구  폭염도 조심하시구    안전하셨음 좋겠어여      그림  그림러  그림계  그림쟁이  벚꽃         상시 커미션     s,아니지만 차서 그렸어용 진짜 오던데 조심하시구 폭염 조심하시구 안전하셨음 좋겠어여 그림 그림러 그림 그림 벚꽃 상시 커미션,0,116,0.0
137,여러분 대구 날씨 어떤가요  여기 걍 하늘 뚫린 거 같은데 밑에 지방은 폭염주의보라는게 믿기지가 않어요,여러분 대구 날씨 어떤 가요 여기 하늘 뚫린 같은데 지방 폭염 주의보 믿기지가 않어요,0,57,0.0
138,서울 아마존 개장한줄    여기는 폭염랜드            s,서울 아마존 개장 여기는 폭염 랜드,0,36,0.0
139,폭우도 폭염도 모두 조심하시길 바라요,폭우 폭염 모두 조심하시길 바라요,0,20,0.0
140,봄은 아니지만 뽕차서 그렸어용  비가 진짜 엄청 많이 오던데 다들 조심하시구  폭염도 조심하시구    안전하셨음 좋겠어여      그림  그림러  그림계  그림쟁이  벚꽃         상시 커미션     s,아니지만 차서 그렸어용 진짜 오던데 조심하시구 폭염 조심하시구 안전하셨음 좋겠어여 그림 그림러 그림 그림 벚꽃 상시 커미션,0,116,0.0
141,경기도의회 웹드라마 인스타그램   지금  의회는       크랭크업  한여름 폭염  속에서 시작했던 촬영은 갑작스러운 폭우 와 함께  월  일 종료했습니다     서지수  러블리즈     s,경기도 의회 드라마 인스타그램 지금 의회 크랭크 한여름 폭염 시작 했던 촬영 갑작스러운 폭우 종료 했습니다 서지수 러블 리즈,1,106,0.009433962264150943
142,와    코로나안걸렸던 사람들도 줄줄이 걸리고있어    다들 비랑 폭염조심하시구 코로나도 조심하시구 손소독 마스크 꼭하세여 양산써보니까 좋더라구여 외출하실때 양산추천드립니다,코로나 걸렸던 사람 줄줄이 걸리고있어 폭염 조심하시구 코로나 조심하시구 손소독 마스크 하세여 양산 좋더라 외출 하실 양산 추천 드립니다,-2,96,-0.020833333333333332
143,아ㅠㅠㅠ 진짜 미치겠다  우리지역에도 오면 찐비상임 우리지역은 폭염주의보뜸,진짜 미치겠다 우리 지역 오면 비상 우리 지역 폭염 주의보,-3,41,-0.07317073170731707
144,남부지방   비가 아예 안 내림   햇빛 쨍쨍함   바람도 안 불고 있음       폭염  농작물 말라죽음  곤충들도 더워죽음,남부 지방 아예 내림 햇빛 바람 있음 폭염 농작물 말라 죽음 곤충 더워 죽음,1,70,0.014285714285714285
145,s        오전   시부터 폭염경보 알림이 왔던 오늘 같은 미친 날씨에 기어코 노동자들을 아스팔트 위로 쫓아낸 파리바게뜨 평생 불매,오전 폭염 경보 알림 왔던 오늘 같은 미친 날씨 기어 노동자 아스팔트 위로 쫓아낸 파리 바게뜨 평생 불매,0,76,0.0
146,여태 수업준비한다고 앉아서 일하다 이제서야 부랴부랴 카톡보고 너무 놀래서   오세이돈 재림이고 나발이고 더 이상 피해 없었으면 좋겠다  특히 우리 터친님들 비 피해 없으시길   부산은 며칠째 폭염경보 발효중,여태 수업 준비 한다고 앉아서 이제 서야 부랴부랴 카톡 보고 놀래서 이돈 재림 나발 이상 피해 없었으면 좋겠다 우리 터친 피해 없으시길 부산 며칠 폭염 경보 발효,-4,115,-0.034782608695652174
147,특보 발효현황 발효시각       년  월  일 화        이후    호우경보    호우주의보   폭염경보    폭염주의보     s,특보 발효 현황 발효 시각 이후 호우경보 호우 주의보 폭염 경보 폭염 주의보,-2,77,-0.025974025974025976
148,비는 여기가 와야지 내가 서울을 가는데에 여긴 폭염주의보나 뜨고 ㅠㅠㅠㅠㅠㅠ,비는 여기 와야지 서울 가는데에 여긴 폭염 주의보 뜨고,-6,42,-0.14285714285714285
149,특보 발효현황 발효시각       년  월  일 화        이후    호우경보    호우주의보    폭염경보    폭염주의보     s,특보 발효 현황 발효 시각 이후 호우경보 호우 주의보 폭염 경보 폭염 주의보,-2,78,-0.02564102564102564
150,농작물들이    땅이 푸석푸석하니까 기운이 없어 물을 줘도    따서 먹어도 쓴거만 대따 쓰더라구요 장난아니야 이번 폭염,농작물 푸석푸석하니까 기운 없어 줘도 따서 먹어도 쓴거만 쓰더라구요 장난 니야 이번 폭염,0,67,0.0
151,집중호우때문에 사망자도 오늘 아침 기준으로  명 나왔다는데     서울경기쪽 수도권 지역이면 다들 조심하세요  제발 가족들아 서로 몸조심하자  폭염이여도 막 나가있지말고 폭염도 집중호우만큼 무서운 자연재해니까    서로 몸조심합니다,집중호우 때문 사망자 오늘 아침 기준 나왔다는데 수도권 지역 이면 조심하세요 제발 가족 서로 몸조심 하자 폭염 나가있지말고 폭염 집중호우 무서운 자연재해 서로 몸조심 합니다,-1,129,-0.007751937984496124
152,다들 살아잇죠  폭염에 폭우에 장난 아니네요 우리 같이 안전하게 살아있어요,잇죠 폭염 폭우 장난 아니네요 우리 안전하게 살아있어요,0,41,0.0
153,하미친존나기여우어엉 휴닝카이 열심히 미세먼지 외치는 와중에 최수빈은 털귀마개로 촉감놀이     s,하미 존나 기여 우어 휴닝 카이 미세먼지 외치는 와중 최수빈 귀마개 촉감,0,54,0.0
154,영화 기생충에서 송강호네가 폭우로 침수된 다음날 조여정이  어제 비가 많이 와서 미세먼지도 없구 넘 조아   하고 송강호 앞에서 말하는 장면이 있거든요  그거에서 되게 충격을 받았는데    오늘같이 난 선선해서 좋은데 누군,영화 기생충 송강호 폭우 침수 다음 조여정 어제 와서 미세먼지 없구 하고 송강호 하는 장면 있거든요 그거 충격 받았는데 오늘 선선 해서 좋은데,-3,124,-0.024193548387096774
155,생지데님 운동금지 중구 미세먼지좋음 해외맘 종로 가 행복한그룹 횡성소개팅 거울샷 블루스     s,데님 운동 금지 중구 미세먼지 좋음 해외 종로 행복한 그룹 횡성 소개팅 거울 블루스,-1,54,-0.018518518518518517
156,형어니 포카 왔음  차도 어김없이 미세먼지 낀게 아쉽지만 얼굴은 쵝오      s,포카 왔음 차도 미세먼지 낀게 아쉽지만 얼굴 쵝오,0,45,0.0
157,무 무슨   이제부터 미세먼지는 저만 먹읗게요  샘은 노래만 불러주세요    ㅜㅠㅠㅠㅠ,무슨 이제 미세먼지 저만 먹읗게 노래 불러주세요,-5,48,-0.10416666666666667
158,아ㅂ느 포카 진짜   미세먼지 필터 좀 없애줘봐 공지에 뜬 포카 색감 기대했더니   실물도 조명 땜에 좀 진해보이는거구  ㅠㅠㅠ 형원이 얼굴이 다 했다     s,포카 진짜 미세먼지 필터 없애줘 공지 포카 색감 기대했더니 실물 조명 진해 보이는거구 얼굴 했다,-5,90,-0.05555555555555555
159,추억인건가 세상장난꾸러기 황금돼지띠 다이어트빠이 치동초 광고제작 미세먼지좋음 엄마생각 간만에업뎃 볼수록빠져드는 미쳤다     s,추억 건가 세상 장난꾸러기 황금돼지 다이어트 동초 광고 제작 미세먼지 좋음 엄마 생각 간만 업뎃 볼수록 빠져드는 미쳤다,0,71,0.0
160,도초도 강릉여행       s  아이들반찬 미세먼지차단 카페탐험대 케이시     s,도초도 강릉 여행 아이 반찬 미세먼지 차단 카페 탐험대 케이시,0,46,0.0
161,국가 재난상황에서 관저에서 숨어있던 대통령과 폭우가 내림에도 정시 퇴근했다   시 즈음 헐레벌떡 돌아왔던 서울시장이 자신들의 대응미숙 아니었다면 살릴수도 있었을 반지하 가족 사망사고 현장에서  저런 곳에도 사람이 사네 란,국가 재난 상황 관저 숨어있던 대통령 폭우 내림에도 정시 퇴근 했다 즈음 헐레벌떡 돌아왔던 서울시장 자신 대응 미숙 아니었다면 살릴수도 있었을 반지하 가족 사망 사고 현장 저런 사람 사네,-1,123,-0.008130081300813009
162,대선 때 언론과 국민들 반이 대체 무슨 짓을 한건지 조금이라도 깨달아야 함    년 만이네    년 만이네 하며 일일 최대폭우를 강조하는데   년만 되 돌아봐도 이번을 능가하는 최대폭우 매우 많다고      s,대선 언론 국민 대체 무슨 조금 달아야 만이 만이 하며 일일 최대 폭우 강조 하는데 돌아봐도 이번 능가 하는 최대 폭우 매우 많다고,0,117,0.0
163,s    s  산사태 위기경보  경계 로 상향   이례적인 폭우 발생으로  서울  인천  경기 지역에 산사태 위기경보가   주의 에서  경계 로 상향되었습니다    산사태로 고립되었을 경우 구조 요청   산림청 산림항공구조대,산사태 위기 경보 경계 상향 이례 폭우 발생 서울 인천 경기 지역 산사태 위기 보가 주의 경계 상향 되었습니다 산사태 고립 되었을 경우 구조 요청 산림청 산림 항공 구조대,0,125,0.0
164,이 물난리가 났는데 고립되서 나오질 못해 와중에 대책없이 폭우속에서 헬기 부르려다가 실패한 대통령아 솔직히 어젯밤에 니가 좀 젖을 의지가 있었어도 출근가능했었음 이런 날씨 일주일전부터 예고됐었는데 칼퇴해가지고 귀찮아서 안나온거,물난리 났는데 고립 되서 나오질 와중 대책 폭우 헬기 부르려다가 실패한 대통령 솔직히 어젯밤 의지 있었어도 출근 가능했었음 이런 날씨 일전 예고 됐었는데 칼퇴 해가지고 귀찮아서 나온거,-4,126,-0.031746031746031744
